Ref,Val,Package,PosX,PosY,Rot,Side
"FID5","Fiducial","Fiducial_1mm_Mask2mm",115.418573,-3.106773,180.000000,bottom
"FID7","Fiducial","Fiducial_1mm_Mask2mm",18.548573,-124.136773,180.000000,bottom
"FID8","Fiducial","Fiducial_1mm_Mask2mm",3.852000,-2.893000,180.000000,bottom
